Datum;Zuletzt;Eröffn.;Hoch;Tief;Vol.;Veränderung
14.11.16;10693,69;10750,62;10802,39;10677,09;134,89M;0
11.11.16;10667,95;10702,88;10714,47;10584,31;133,41M;0
10.11.16;10630,12;10710,04;10793,97;10575,96;191,30M;0
09.11.16;10646,01;10181,89;10646,55;10174,92;173,82M;0,02
08.11.16;10482,32;10449,52;10486,04;10414,83;78,08M;0
07.11.16;10456,95;10410,56;10456,95;10381,14;84,89M;0,02
04.11.16;10259,13;10281,87;10286,39;10212,53;90,28M;-0,01
03.11.16;10325,88;10341,86;10406,72;10325,88;85,26M;0
02.11.16;10370,93;10443,52;10460,93;10368,2;92,79M;-0,01
01.11.16;10526,16;10724,14;10730,48;10506,39;77,98M;-0,01
31.10.16;10665,01;10658,67;10687,74;10634,34;70,46M;0
28.10.16;10696,19;10634,99;10716,16;10583,57;72,76M;0
27.10.16;10717,08;10691,86;10772,67;10656,18;84,11M;0
26.10.16;10709,68;10726,22;10737,79;10632,29;78,21M;0
25.10.16;10757,31;10786,25;10827,72;10738,36;92,48M;0
24.10.16;10761,17;10743,87;10820,08;10743,87;79,89M;0
21.10.16;10710,73;10710,51;10737,26;10672,35;86,86M;0
20.10.16;10701,39;10665,75;10748,41;10592,89;106,41M;0,01
19.10.16;10645,68;10626,99;10672,22;10587,71;75,98M;0
18.10.16;10631,55;10560,14;10657,34;10543,69;88,96M;0,01
17.10.16;10503,57;10544,69;10583,7;10491,28;63,73M;-0,01
14.10.16;10580,38;10450,06;10615,3;10449,47;101,26M;0,02
13.10.16;10414,07;10425,79;10430,83;10349,06;98,76M;-0,01
12.10.16;10523,07;10572,72;10604;10503,2;90,40M;-0,01
11.10.16;10577,16;10600,94;10692,36;10568,72;97,98M;0
10.10.16;10624,08;10496,01;10639,41;10454,98;101,67M;0,01
07.10.16;10490,86;10549,69;10579,09;10465,35;125,27M;-0,01
06.10.16;10568,8;10641,13;10641,13;10537,68;108,66M;0
05.10.16;10585,78;10535,62;10622,44;10486,63;96,74M;0
04.10.16;10619,61;10492,97;10646,72;10492,25;131,53M;0,01
30.09.16;10511,02;10240,69;10531,26;10189,94;188,17M;0,01
29.09.16;10405,54;10545,6;10575,34;10370,23;103,88M;0
28.09.16;10438,34;10425,89;10518,36;10417,15;87,74M;0,01
27.09.16;10361,48;10451,4;10455,88;10265,69;111,48M;0
26.09.16;10393,71;10555,19;10560,83;10385,63;105,45M;-0,02
23.09.16;10626,97;10662,49;10675,62;10610,95;70,00M;0
22.09.16;10674,18;10518,53;10705,4;10517,8;98,95M;0,02
21.09.16;10436,49;10496,43;10535,25;10427,22;79,03M;0
20.09.16;10393,86;10374,68;10465,95;10371,62;74,05M;0
19.09.16;10373,87;10349,87;10381,93;10326,75;72,79M;0,01
16.09.16;10276,17;10403,67;10427,2;10262,19;214,98M;-0,01
15.09.16;10431,2;10360,84;10446,4;10337,23;83,38M;0,01
