"nm" "bkm" "wfl" "SBez" "lage.15" "Makrolage" "NeuerVertrag" "dauermv" "gew.HH_Total" "gew.HH_Erw" "gew.md"
"1098" 1071 1179.5 70 "Neuhausen-Nymphenburg" 3 0 1 33 1.08798410055326 1.08272083389015 0.961135367784455
"1099" 490 617.44 36 "Neuhausen-Nymphenburg" 3 1 0 20 1.08798410055326 1.08272083389015 0.961135367784455
"1100" 1955 2129.6 140 "Neuhausen-Nymphenburg" 2 0 0 45 1.08798410055326 1.08272083389015 0.961135367784455
"1101" 736.17 844.01 64 "Neuhausen-Nymphenburg" 2 0 1 50 1.08798410055326 1.08272083389015 0.961135367784455
"1102" 1011 1129.93 67 "Neuhausen-Nymphenburg" 2 1 1 8 1.08798410055326 1.08272083389015 0.961135367784455
"1103" 541.24 595.32 52 "Neuhausen-Nymphenburg" 2 1 0 602 1.08798410055326 1.08272083389015 1.18452668384622
"1104" 394 494 49 "Neuhausen-Nymphenburg" 2 1 1 33 0.543992050276629 0.541360416945076 0.961135367784455
"1105" 1650 1800 127 "Neuhausen-Nymphenburg" 3 1 1 25 0.543992050276629 0.541360416945076 0.961135367784455
"1106" 781 858.47 51 "Neuhausen-Nymphenburg" 3 1 1 16 1.08798410055326 1.08272083389015 0.961135367784455
"1107" 950 1139.36 84 "Neuhausen-Nymphenburg" 3 0 1 57 0.543992050276629 0.541360416945076 0.961135367784455
"1108" 1312.67 1452.91 102 "Neuhausen-Nymphenburg" 4 0 0 287 0.543992050276629 0.541360416945076 1.18452668384622
"1109" 1300 1401.8 78 "Neuhausen-Nymphenburg" 3 0 0 71 1.08798410055326 1.08272083389015 0.961135367784455
"1110" 1100 1124.12 83 "Neuhausen-Nymphenburg" 3 0 1 30 1.08798410055326 1.08272083389015 0.961135367784455
"1111" 479.33 536.5 30 "Neuhausen-Nymphenburg" 4 0 0 426 1.08798410055326 1.08272083389015 1.18452668384622
"1112" 459.2 610 71 "Neuhausen-Nymphenburg" 3 0 0 257 1.08798410055326 1.08272083389015 1.18452668384622
"1113" 1115 1245 99 "Neuhausen-Nymphenburg" 3 0 0 357 1.08798410055326 1.08272083389015 1.18452668384622
"1114" 1422 1540 113 "Neuhausen-Nymphenburg" 3 0 1 41 1.08798410055326 1.08272083389015 0.961135367784455
"1115" 925 1075 54 "Neuhausen-Nymphenburg" 3 1 1 9 1.08798410055326 1.08272083389015 0.961135367784455
"1116" 758.45 891.4 123 "Neuhausen-Nymphenburg" 3 0 0 519 1.08798410055326 1.08272083389015 1.18452668384622
"1117" 1244.02 1388.83 99 "Neuhausen-Nymphenburg" 3 1 0 298 1.08798410055326 1.08272083389015 1.18452668384622
"1118" 1216.7 1400 130 "Neuhausen-Nymphenburg" 3 0 1 25 1.08798410055326 1.08272083389015 0.961135367784455
"1119" 733 777.38 83 "Neuhausen-Nymphenburg" 3 0 0 400 1.08798410055326 1.08272083389015 1.18452668384622
"1120" 1930.65 1984.74 113 "Neuhausen-Nymphenburg" 3 0 0 43 1.08798410055326 1.08272083389015 0.961135367784455
"1121" 1580 1787.76 84 "Neuhausen-Nymphenburg" 3 1 1 36 1.08798410055326 1.08272083389015 0.961135367784455
"1122" 1290 1314.05 85 "Neuhausen-Nymphenburg" 3 1 1 20 1.08798410055326 1.08272083389015 0.961135367784455
"1123" 2350 2380.7 130 "Neuhausen-Nymphenburg" 3 0 0 153 1.08798410055326 1.08272083389015 1.0008582768322
"1124" 1250 1340 101 "Neuhausen-Nymphenburg" 3 0 0 203 0.543992050276629 0.541360416945076 1.0008582768322
"1125" 1300 1426.44 97 "Neuhausen-Nymphenburg" 3 0 1 48 1.08798410055326 1.08272083389015 0.961135367784455
"1126" 1225 1367.88 72 "Neuhausen-Nymphenburg" 4 0 1 17 1.08798410055326 1.08272083389015 0.961135367784455
"1127" 400 582.24 56 "Neuhausen-Nymphenburg" 3 0 0 99 1.08798410055326 1.08272083389015 0.961135367784455
"1128" 520.9 716.6 99 "Neuhausen-Nymphenburg" 3 0 0 492 1.08798410055326 1.08272083389015 1.18452668384622
"1129" 1550 1610 73 "Neuhausen-Nymphenburg" 3 0 1 5 1.08798410055326 1.08272083389015 0.961135367784455
"1130" 669.5 814 103 "Neuhausen-Nymphenburg" 3 0 0 203 1.08798410055326 1.08272083389015 1.0008582768322
"1131" 1608 1789.75 115 "Neuhausen-Nymphenburg" 3 0 0 70 1.08798410055326 1.08272083389015 0.961135367784455
"1132" 4200 4282.75 135 "Neuhausen-Nymphenburg" 4 0 1 35 1.08798410055326 1.08272083389015 0.961135367784455
"1133" 1210 1419.25 75 "Neuhausen-Nymphenburg" 3 0 1 3 1.08798410055326 1.08272083389015 0.961135367784455
"1134" 2300 2562.7 130 "Neuhausen-Nymphenburg" 4 0 1 10 1.08798410055326 1.08272083389015 0.961135367784455
"1135" 2450 2698.75 125 "Neuhausen-Nymphenburg" 4 0 1 44 0.543992050276629 0.541360416945076 0.961135367784455
"1136" 945 998.2 70 "Neuhausen-Nymphenburg" 2 0 0 69 1.08798410055326 1.08272083389015 0.961135367784455
"1137" 947.1 1116 82 "Neuhausen-Nymphenburg" 4 0 0 325 1.08798410055326 1.08272083389015 1.18452668384622
"1138" 421.2 494 70 "Neuhausen-Nymphenburg" 2 0 0 485 1.08798410055326 1.08272083389015 1.18452668384622
"1139" 1350 1488.22 74 "Neuhausen-Nymphenburg" 2 0 0 31 0.543992050276629 0.541360416945076 0.961135367784455
"1140" 930 1060 93 "Neuhausen-Nymphenburg" 2 0 1 21 0.543992050276629 0.541360416945076 0.961135367784455
"1141" 890 984 66 "Neuhausen-Nymphenburg" 3 0 1 16 1.08798410055326 1.08272083389015 0.961135367784455
"1142" 1250 1293.85 55 "Neuhausen-Nymphenburg" 4 0 1 26 0.543992050276629 0.541360416945076 0.961135367784455
"1143" 2299 2594 200 "Neuhausen-Nymphenburg" 3 0 0 96 1.08798410055326 1.08272083389015 0.961135367784455
"1144" 618.93 718.29 56 "Neuhausen-Nymphenburg" 3 0 0 138 1.08798410055326 1.08272083389015 1.0008582768322
"1145" 1995 2121.2 130 "Neuhausen-Nymphenburg" 4 0 1 16 1.08798410055326 1.08272083389015 0.961135367784455
"1146" 708.41 804.04 55 "Neuhausen-Nymphenburg" 3 0 0 419 0.543992050276629 0.541360416945076 1.18452668384622
"1147" 514.8 581.8 36 "Neuhausen-Nymphenburg" 3 0 1 24 1.08798410055326 1.08272083389015 0.961135367784455
"1148" 646.25 793.37 72 "Neuhausen-Nymphenburg" 2 0 0 112 1.08798410055326 1.08272083389015 0.961135367784455
"1149" 894.33 1035.03 78 "Neuhausen-Nymphenburg" 2 0 1 49 0.543992050276629 0.541360416945076 0.961135367784455
"1150" 1900 2100 94 "Neuhausen-Nymphenburg" 3 0 1 7 1.08798410055326 1.08272083389015 0.961135367784455
"1151" 1075 1267.96 58 "Neuhausen-Nymphenburg" 2 1 1 68 1.08798410055326 1.08272083389015 0.961135367784455
"1152" 1000 1122.56 64 "Neuhausen-Nymphenburg" 2 1 1 5 1.08798410055326 1.08272083389015 0.961135367784455
"1153" 2235 2427.49 81 "Neuhausen-Nymphenburg" 3 0 0 29 1.08798410055326 1.08272083389015 0.961135367784455
"1154" 442 531.55 47 "Neuhausen-Nymphenburg" 3 0 0 375 1.08798410055326 1.08272083389015 1.18452668384622
"1155" 736.6 854.44 67 "Neuhausen-Nymphenburg" 3 0 0 106 1.08798410055326 1.08272083389015 0.961135367784455
"1156" 1166.35 1263.79 84 "Neuhausen-Nymphenburg" 3 0 0 82 1.08798410055326 1.08272083389015 0.961135367784455
"1157" 672.84 762.84 62 "Neuhausen-Nymphenburg" 3 0 0 241 1.08798410055326 1.08272083389015 1.18452668384622
"1158" 1292.5 1433.75 125 "Neuhausen-Nymphenburg" 3 0 0 298 1.08798410055326 1.08272083389015 1.18452668384622
"1159" 410 498 24 "Neuhausen-Nymphenburg" 3 0 1 11 1.08798410055326 1.08272083389015 0.961135367784455
"1160" 1785 2055.4 120 "Neuhausen-Nymphenburg" 3 0 1 43 1.08798410055326 1.08272083389015 0.961135367784455
"1161" 1050 1177.16 68 "Neuhausen-Nymphenburg" 3 0 1 70 1.08798410055326 1.08272083389015 0.961135367784455
"1162" 2100 2262.86 122 "Neuhausen-Nymphenburg" 3 0 1 51 1.08798410055326 1.08272083389015 0.961135367784455
"1163" 750 890.06 54 "Neuhausen-Nymphenburg" 2 1 1 23 1.08798410055326 1.08272083389015 0.961135367784455
"1164" 888 1053.4 68 "Neuhausen-Nymphenburg" 2 1 1 33 1.08798410055326 1.08272083389015 0.961135367784455
"1165" 1000 1141.92 48 "Neuhausen-Nymphenburg" 4 0 1 9 1.08798410055326 1.08272083389015 0.961135367784455
"1166" 747.5 832.05 63 "Neuhausen-Nymphenburg" 4 0 0 90 1.08798410055326 1.08272083389015 0.961135367784455
"1167" 1100 1215.95 85 "Neuhausen-Nymphenburg" 4 0 0 451 1.08798410055326 1.08272083389015 1.18452668384622
"1168" 1000 1062.4 64 "Neuhausen-Nymphenburg" 3 1 0 170 0.543992050276629 1.08272083389015 1.0008582768322
"1169" 939 1072.5 75 "Neuhausen-Nymphenburg" 4 0 0 109 1.08798410055326 1.08272083389015 0.961135367784455
"1170" 1850 1950 120 "Neuhausen-Nymphenburg" 2 1 1 23 1.08798410055326 1.08272083389015 0.961135367784455
"1171" 1228.64 1457.8 104 "Neuhausen-Nymphenburg" 2 1 0 137 1.08798410055326 1.08272083389015 1.0008582768322
"1172" 2400 2551.17 123 "Neuhausen-Nymphenburg" 2 1 1 8 1.08798410055326 1.08272083389015 0.961135367784455
"1173" 598.73 692.73 65 "Neuhausen-Nymphenburg" 2 1 0 282 1.08798410055326 1.08272083389015 1.18452668384622
"1174" 1140 1220.25 75 "Neuhausen-Nymphenburg" 2 1 0 25 0.543992050276629 0.541360416945076 0.961135367784455
"1175" 1700 2000 90 "Neuhausen-Nymphenburg" 2 1 1 2 1.08798410055326 1.08272083389015 0.961135367784455
"1176" 424 513.5 50 "Neuhausen-Nymphenburg" 2 1 0 476 1.08798410055326 1.08272083389015 1.18452668384622
"1177" 1329 1412.25 65 "Neuhausen-Nymphenburg" 2 1 1 29 1.08798410055326 1.08272083389015 0.961135367784455
"1178" 593 708.72 84 "Neuhausen-Nymphenburg" 2 1 0 247 1.08798410055326 1.08272083389015 1.18452668384622
"1179" 504.85 598.73 44 "Neuhausen-Nymphenburg" 2 1 0 412 1.08798410055326 1.08272083389015 1.18452668384622
"1180" 548 652.88 76 "Neuhausen-Nymphenburg" 2 1 0 348 1.08798410055326 1.08272083389015 1.18452668384622
"1181" 881.94 1016.94 73 "Neuhausen-Nymphenburg" 2 1 0 185 0.543992050276629 0.541360416945076 1.0008582768322
"1182" 1353 1471.84 96 "Neuhausen-Nymphenburg" 2 1 1 37 1.08798410055326 1.08272083389015 0.961135367784455
"1183" 1029 1196.09 84 "Neuhausen-Nymphenburg" 3 0 0 160 0.543992050276629 0.541360416945076 1.0008582768322
"1184" 720 800.07 33 "Neuhausen-Nymphenburg" 4 0 1 12 1.08798410055326 1.08272083389015 0.961135367784455
"1185" 1070 1186.9 87 "Neuhausen-Nymphenburg" 3 0 0 103 1.08798410055326 1.08272083389015 0.961135367784455
"1186" 1386.16 1482.76 84 "Neuhausen-Nymphenburg" 4 0 0 88 1.08798410055326 1.08272083389015 0.961135367784455
"1187" 870 982.62 54 "Neuhausen-Nymphenburg" 4 0 0 230 1.08798410055326 1.08272083389015 1.0008582768322
"1188" 780 862.95 55 "Neuhausen-Nymphenburg" 3 1 0 77 1.08798410055326 1.08272083389015 0.961135367784455
"1189" 2200 2363.75 125 "Neuhausen-Nymphenburg" 3 0 0 45 1.08798410055326 1.08272083389015 0.961135367784455
"1190" 1430 1442.5 125 "Neuhausen-Nymphenburg" 3 0 0 179 1.08798410055326 1.08272083389015 1.0008582768322
"1191" 1300 1430.9 70 "Neuhausen-Nymphenburg" 3 0 0 56 1.08798410055326 1.08272083389015 0.961135367784455
"1192" 417 473.1 26 "Neuhausen-Nymphenburg" 3 0 0 72 1.08798410055326 1.08272083389015 0.961135367784455
"1193" 637.62 764.68 58 "Neuhausen-Nymphenburg" 3 0 0 309 1.08798410055326 1.08272083389015 1.18452668384622
"1194" 2487 2628.64 126 "Neuhausen-Nymphenburg" 3 0 0 56 1.08798410055326 1.08272083389015 0.961135367784455
"1195" 1100 1185.75 75 "Neuhausen-Nymphenburg" 3 0 0 147 1.08798410055326 1.08272083389015 1.0008582768322
"1196" 467 543.5 25 "Neuhausen-Nymphenburg" 3 0 0 61 1.08798410055326 1.08272083389015 0.961135367784455
"1197" 675 744 50 "Neuhausen-Nymphenburg" 2 0 0 82 1.08798410055326 1.08272083389015 0.961135367784455
"1198" 907 979 120 "Neuhausen-Nymphenburg" 3 0 0 409 0.543992050276629 0.541360416945076 1.18452668384622
"1199" 850 917.97 43 "Neuhausen-Nymphenburg" 3 0 1 10 1.08798410055326 1.08272083389015 0.961135367784455
"1200" 1140 1275 67 "Neuhausen-Nymphenburg" 3 0 1 20 1.08798410055326 1.08272083389015 0.961135367784455
"1201" 710 810 50 "Moosach" 2 0 1 9 1.08798410055326 1.08272083389015 0.961135367784455
"1202" 1010 1197.25 75 "Moosach" 2 0 0 64 1.08798410055326 1.08272083389015 0.961135367784455
"1203" 2250 2448.56 114 "Moosach" 2 0 1 16 0.543992050276629 0.541360416945076 0.961135367784455
"1204" 1274 1421.8 80 "Moosach" 2 0 0 37 1.08798410055326 1.08272083389015 0.961135367784455
"1205" 860.5 945.48 71 "Moosach" 2 0 0 168 1.08798410055326 1.08272083389015 1.0008582768322
"1206" 1020 1195.52 72 "Moosach" 2 0 1 21 1.08798410055326 1.08272083389015 0.961135367784455
"1207" 1000 1061.33 61 "Moosach" 2 0 0 26 0.543992050276629 0.541360416945076 0.961135367784455
"1208" 1117 1217 66 "Moosach" 2 0 1 27 1.08798410055326 1.08272083389015 0.961135367784455
"1209" 660 797.6 78 "Moosach" 2 0 0 390 1.08798410055326 1.08272083389015 1.18452668384622
"1210" 785 947.35 65 "Moosach" 2 0 0 137 0.543992050276629 0.541360416945076 1.0008582768322
"1211" 660 732.32 49 "Moosach" 2 0 0 71 1.08798410055326 1.08272083389015 0.961135367784455
"1212" 695 733.85 55 "Moosach" 2 0 0 84 1.08798410055326 1.08272083389015 0.961135367784455
"1213" 1020 1198.1 73 "Moosach" 2 0 1 50 1.08798410055326 1.08272083389015 0.961135367784455
"1214" 539.11 665.24 77 "Moosach" 2 0 0 306 1.08798410055326 1.08272083389015 1.18452668384622
"1215" 1050 1118.93 67 "Moosach" 2 0 0 45 1.08798410055326 1.08272083389015 0.961135367784455
"1216" 684.16 732 46 "Moosach" 2 0 0 61 1.08798410055326 1.08272083389015 0.961135367784455
"1217" 1300 1460 78 "Moosach" 2 0 1 4 0.543992050276629 0.541360416945076 0.961135367784455
"1218" 975 1102.4 60 "Moosach" 2 0 1 9 1.08798410055326 1.08272083389015 0.961135367784455
"1219" 487.25 602.1 59 "Moosach" 2 0 0 309 1.08798410055326 1.08272083389015 1.18452668384622
"1220" 820.22 959.24 78 "Moosach" 2 0 0 284 1.08798410055326 1.08272083389015 1.18452668384622
"1221" 1250 1474.35 85 "Moosach" 2 0 1 31 1.08798410055326 1.08272083389015 0.961135367784455
"1222" 1250 1363.42 78 "Moosach" 2 0 1 16 1.08798410055326 1.08272083389015 0.961135367784455
"1223" 1590 1696.99 81 "Moosach" 2 0 1 4 1.08798410055326 1.08272083389015 0.961135367784455
"1224" 950 988.72 54 "Moosach" 2 0 1 26 1.08798410055326 1.08272083389015 0.961135367784455
"1225" 1089.26 1200 98 "Moosach" 2 0 0 109 1.08798410055326 1.08272083389015 0.961135367784455
"1226" 775 894.32 58 "Moosach" 2 0 1 67 1.08798410055326 1.08272083389015 0.961135367784455
"1227" 780 899 60 "Moosach" 2 0 1 23 1.08798410055326 1.08272083389015 0.961135367784455
"1228" 756.76 815 56 "Moosach" 2 0 0 219 0.543992050276629 1.08272083389015 1.0008582768322
"1229" 757.5 809.5 50 "Moosach" 2 0 0 49 1.08798410055326 1.08272083389015 0.961135367784455
"1230" 752.36 795 41 "Moosach" 2 0 0 106 1.08798410055326 1.08272083389015 0.961135367784455
"1231" 830 973.77 63 "Moosach" 2 0 0 191 0.543992050276629 0.541360416945076 1.0008582768322
"1232" 789.14 856.11 62 "Moosach" 2 0 0 103 1.08798410055326 1.08272083389015 0.961135367784455
"1233" 1356.76 1525.19 133 "Moosach" 2 0 0 119 1.08798410055326 1.08272083389015 0.961135367784455
"1234" 999 1059.98 97 "Moosach" 2 0 0 251 1.08798410055326 1.08272083389015 1.18452668384622
"1235" 924.47 1028.47 100 "Moosach" 2 0 0 342 1.08798410055326 1.08272083389015 1.18452668384622
"1236" 1312.43 1456.18 109 "Moosach" 2 0 0 103 1.08798410055326 1.08272083389015 0.961135367784455
"1237" 860 887.8 64 "Moosach" 2 0 0 180 1.08798410055326 1.08272083389015 1.0008582768322
"1238" 1150 1240.75 75 "Moosach" 2 0 1 40 1.08798410055326 1.08272083389015 0.961135367784455
"1239" 565.75 764.85 70 "Moosach" 2 0 0 343 1.08798410055326 1.08272083389015 1.18452668384622
"1240" 1200 1365 100 "Moosach" 2 0 1 47 0.543992050276629 0.541360416945076 0.961135367784455
"1241" 996 1181.77 67 "Moosach" 2 0 0 26 1.08798410055326 1.08272083389015 0.961135367784455
"1242" 799.3 892.3 42 "Moosach" 2 0 0 35 1.08798410055326 1.08272083389015 0.961135367784455
"1243" 758 889.92 66 "Moosach" 2 0 0 163 1.08798410055326 1.08272083389015 1.0008582768322
"1244" 1220 1307.1 90 "Moosach" 2 0 0 115 1.08798410055326 1.08272083389015 0.961135367784455
"1245" 635 706.54 78 "Moosach" 2 0 0 233 1.08798410055326 1.08272083389015 1.0008582768322
"1246" 701.84 860.64 74 "Moosach" 2 0 0 455 1.08798410055326 1.08272083389015 1.18452668384622
"1247" 1040 1140 81 "Moosach" 2 0 0 423 1.08798410055326 1.08272083389015 1.18452668384622
"1248" 754.48 839.76 82 "Moosach" 2 0 0 437 0.543992050276629 0.541360416945076 1.18452668384622
"1249" 942.8 1000 55 "Moosach" 2 0 0 75 1.08798410055326 1.08272083389015 0.961135367784455
"1250" 650.5 876.64 88 "Moosach" 2 0 0 336 1.08798410055326 1.08272083389015 1.18452668384622
"1251" 1141.6 1230 85 "Moosach" 2 0 0 111 0.543992050276629 0.541360416945076 0.961135367784455
"1252" 705 707.8 60 "Moosach" 2 0 0 351 1.08798410055326 1.08272083389015 1.18452668384622
"1253" 413.74 529.24 91 "Moosach" 2 0 0 519 1.08798410055326 1.08272083389015 1.18452668384622
"1254" 1580 1709.25 75 "Moosach" 2 0 1 1 0.543992050276629 0.541360416945076 0.961135367784455
"1255" 940.7 1083.3 102 "Moosach" 2 0 0 424 0.543992050276629 0.541360416945076 1.18452668384622
"1256" 1365 1403 80 "Moosach" 2 0 0 47 1.08798410055326 1.08272083389015 0.961135367784455
"1257" 982.8 1040 55 "Moosach" 2 0 1 10 1.08798410055326 1.08272083389015 0.961135367784455
"1258" 1230 1334.98 62 "Moosach" 2 0 0 41 1.08798410055326 1.08272083389015 0.961135367784455
"1259" 1010 1145.18 79 "Moosach" 2 0 1 70 1.08798410055326 1.08272083389015 0.961135367784455
"1260" 1162.28 1269.35 78 "Moosach" 2 0 1 20 1.08798410055326 1.08272083389015 0.961135367784455
"1261" 946.8 1039.42 91 "Moosach" 2 0 0 79 1.08798410055326 1.08272083389015 0.961135367784455
"1262" 1145 1250.02 57 "Moosach" 2 0 0 29 1.08798410055326 1.08272083389015 0.961135367784455
"1263" 970 1077.3 55 "Milbersthofen-Am Hart" 2 0 1 14 1.08798410055326 1.08272083389015 0.961135367784455
"1264" 780 918.52 56 "Milbersthofen-Am Hart" 2 0 1 7 1.08798410055326 1.08272083389015 0.961135367784455
"1265" 862.95 915.31 52 "Milbersthofen-Am Hart" 2 0 0 16 1.08798410055326 1.08272083389015 0.961135367784455
"1266" 1470.79 1636.09 83 "Milbersthofen-Am Hart" 2 0 0 57 1.08798410055326 1.08272083389015 0.961135367784455
"1267" 1567 1693.96 92 "Milbersthofen-Am Hart" 2 0 0 35 1.08798410055326 1.08272083389015 0.961135367784455
"1268" 1628.37 1799.57 99 "Milbersthofen-Am Hart" 2 0 0 57 1.08798410055326 1.08272083389015 0.961135367784455
"1269" 1083 1203 82 "Milbersthofen-Am Hart" 2 0 0 109 0.543992050276629 0.541360416945076 0.961135367784455
"1270" 1200 1340 87 "Milbersthofen-Am Hart" 2 0 1 8 1.08798410055326 1.08272083389015 0.961135367784455
"1271" 1150 1223.28 72 "Milbersthofen-Am Hart" 2 0 0 46 1.08798410055326 1.08272083389015 0.961135367784455
"1272" 998 1050 50 "Milbersthofen-Am Hart" 2 0 0 43 1.08798410055326 1.08272083389015 0.961135367784455
"1273" 1219 1429.69 79 "Milbersthofen-Am Hart" 2 0 0 49 0.543992050276629 0.541360416945076 0.961135367784455
"1274" 1250 1522.95 105 "Milbersthofen-Am Hart" 2 0 0 134 1.08798410055326 1.08272083389015 1.0008582768322
"1275" 1225.2 1324 95 "Milbersthofen-Am Hart" 2 0 0 122 1.08798410055326 1.08272083389015 1.0008582768322
"1276" 2228 2492.45 145 "Milbersthofen-Am Hart" 2 0 0 66 1.08798410055326 1.08272083389015 0.961135367784455
"1277" 854 949 56 "Milbersthofen-Am Hart" 2 0 1 22 0.543992050276629 0.541360416945076 0.961135367784455
"1278" 364 457.34 43 "Milbersthofen-Am Hart" 2 0 1 58 1.08798410055326 1.08272083389015 0.961135367784455
"1279" 693.6 763.44 46 "Milbersthofen-Am Hart" 2 0 0 29 1.08798410055326 1.08272083389015 0.961135367784455
"1280" 769.25 873.17 72 "Milbersthofen-Am Hart" 2 0 0 132 1.08798410055326 1.08272083389015 1.0008582768322
"1281" 596 826 59 "Milbersthofen-Am Hart" 2 0 1 3 0.543992050276629 0.541360416945076 0.961135367784455
"1282" 1334.08 1410 73 "Milbersthofen-Am Hart" 2 0 0 134 0.543992050276629 0.541360416945076 1.0008582768322
"1283" 531 643.93 48 "Milbersthofen-Am Hart" 2 0 1 3 0.543992050276629 0.541360416945076 0.961135367784455
"1284" 1008 1172.64 62 "Milbersthofen-Am Hart" 2 0 0 88 1.08798410055326 1.08272083389015 0.961135367784455
"1285" 1095 1195 60 "Milbersthofen-Am Hart" 2 0 1 5 1.08798410055326 1.08272083389015 0.961135367784455
"1286" 925 1060.47 79 "Milbersthofen-Am Hart" 2 0 0 186 1.08798410055326 1.08272083389015 1.0008582768322
"1287" 1030 1097.08 52 "Milbersthofen-Am Hart" 2 0 1 7 1.08798410055326 1.08272083389015 0.961135367784455
"1288" 580 719.76 48 "Milbersthofen-Am Hart" 2 0 0 147 1.08798410055326 1.08272083389015 1.0008582768322
"1289" 881.64 942.66 54 "Milbersthofen-Am Hart" 2 0 0 41 0.543992050276629 0.541360416945076 0.961135367784455
"1290" 760 823.28 56 "Milbersthofen-Am Hart" 2 0 1 20 1.08798410055326 1.08272083389015 0.961135367784455
"1291" 873.64 934.66 54 "Milbersthofen-Am Hart" 2 0 0 54 0.543992050276629 0.541360416945076 0.961135367784455
"1292" 1429 1506.96 92 "Milbersthofen-Am Hart" 2 0 0 44 1.08798410055326 1.08272083389015 0.961135367784455
"1293" 585 657.2 40 "Milbersthofen-Am Hart" 2 0 0 60 1.08798410055326 1.08272083389015 0.961135367784455
"1294" 286.44 327 39 "Milbersthofen-Am Hart" 2 0 0 48 1.08798410055326 1.08272083389015 0.961135367784455
"1295" 540 630 49 "Milbersthofen-Am Hart" 2 0 1 26 0.543992050276629 0.541360416945076 0.961135367784455
"1296" 1650 1909.75 95 "Milbersthofen-Am Hart" 2 0 1 48 1.08798410055326 1.08272083389015 0.961135367784455
"1297" 900 1070 58 "Milbersthofen-Am Hart" 2 0 1 23 1.08798410055326 1.08272083389015 0.961135367784455
"1298" 1350 1508 60 "Milbersthofen-Am Hart" 2 0 1 24 1.08798410055326 1.08272083389015 0.961135367784455
"1299" 1090 1025.15 59 "Milbersthofen-Am Hart" 2 0 1 13 1.08798410055326 1.08272083389015 0.961135367784455
"1300" 714.72 774 57 "Milbersthofen-Am Hart" 2 0 0 401 1.08798410055326 1.08272083389015 1.18452668384622
"1301" 795 965 60 "Milbersthofen-Am Hart" 2 0 0 4 1.08798410055326 1.08272083389015 0.961135367784455
"1302" 900 992.96 62 "Milbersthofen-Am Hart" 2 0 1 57 1.08798410055326 1.08272083389015 0.961135367784455
"1303" 680 795.96 72 "Milbersthofen-Am Hart" 2 0 1 64 1.08798410055326 1.08272083389015 0.961135367784455
"1304" 940 1140 60 "Milbersthofen-Am Hart" 2 0 1 54 1.08798410055326 1.08272083389015 0.961135367784455
"1305" 741 891 54 "Milbersthofen-Am Hart" 2 0 0 50 1.08798410055326 1.08272083389015 0.961135367784455
